"","Participant","Type","img","Learn_Block","Learn_Trial","Learn_Corr","Learn_RT","NF_Trial","Condition","NF_Corr","NF_RT","Block","Count","Avg_Block"
"8946","5e7b6c8c669042176859d4c4","Exception","Images/flowers_1199.png","2",39,0,0.999,NA,"Early",NA,NA,"Learn",35,2
"8947","5e7b6c8c669042176859d4c4","RuleFollowing","Images/flowers_9919.png","2",40,1,0.566,NA,"Early",NA,NA,"Learn",34,2
"8948","5e7b6c8c669042176859d4c4","Prototype","Images/flowers_1119.png","2",41,0,0.631,NA,"Early",NA,NA,"Learn",69,5
"8949","5e7b6c8c669042176859d4c4","Exception","Images/flowers_1991.png","2",42,1,0.965,NA,"Early",NA,NA,"Learn",36,2
"8950","5e7b6c8c669042176859d4c4","Prototype","Images/flowers_1111.png","2",43,0,0.781,NA,"Early",NA,NA,"Learn",70,5
"8951","5e7b6c8c669042176859d4c4","Prototype","Images/flowers_9991.png","2",44,0,0.265,NA,"Early",NA,NA,"Learn",71,5
"8952","5e7b6c8c669042176859d4c4","Prototype","Images/flowers_1111.png","2",45,0,1.482,NA,"Early",NA,NA,"Learn",72,5
"8953","5e7b6c8c669042176859d4c4","RuleFollowing","Images/flowers_1911.png","2",46,0,0.831,NA,"Early",NA,NA,"Learn",35,2
"8954","5e7b6c8c669042176859d4c4","RuleFollowing","Images/flowers_9119.png","2",47,0,0.808,NA,"Early",NA,NA,"Learn",36,2
"8955","5e7b6c8c669042176859d4c4","Prototype","Images/flowers_9999.png",NA,NA,NA,NA,0,"Early",1,0.599,"NF",1,0
"8956","5e7b6c8c669042176859d4c4","Exception","Images/flowers_1991.png",NA,NA,NA,NA,1,"Early",0,0.564,"NF",1,0
"8957","5e7b6c8c669042176859d4c4","Prototype","Images/flowers_9999.png",NA,NA,NA,NA,2,"Early",1,0.298,"NF",2,0
"8958","5e7b6c8c669042176859d4c4","Prototype","Images/flowers_1119.png",NA,NA,NA,NA,3,"Early",1,0.298,"NF",3,0
"8959","5e7b6c8c669042176859d4c4","Exception","Images/flowers_1991.png",NA,NA,NA,NA,4,"Early",0,0.265,"NF",2,0
"8960","5e7b6c8c669042176859d4c4","RuleFollowing","Images/flowers_9919.png",NA,NA,NA,NA,5,"Early",0,0.316,"NF",1,0
"8961","5e7b6c8c669042176859d4c4","RuleFollowing","Images/flowers_9119.png",NA,NA,NA,NA,6,"Early",0,0.314,"NF",2,0
"8962","5e7b6c8c669042176859d4c4","Prototype","Images/flowers_1111.png",NA,NA,NA,NA,7,"Early",1,0.382,"NF",4,0
"8963","5e7b6c8c669042176859d4c4","Exception","Images/flowers_1199.png",NA,NA,NA,NA,8,"Early",1,0.314,"NF",3,0
"8964","5e7b6c8c669042176859d4c4","RuleFollowing","Images/flowers_1911.png",NA,NA,NA,NA,9,"Early",1,0.299,"NF",3,0
"8965","5e7b6c8c669042176859d4c4","Prototype","Images/flowers_1119.png",NA,NA,NA,NA,10,"Early",0,0.281,"NF",5,0
"8966","5e7b6c8c669042176859d4c4","Prototype","Images/flowers_1111.png",NA,NA,NA,NA,11,"Early",0,0.298,"NF",6,0
"8967","5e7b6c8c669042176859d4c4","Exception","Images/flowers_1199.png",NA,NA,NA,NA,12,"Early",1,0.248,"NF",4,0
"8968","5e7b6c8c669042176859d4c4","RuleFollowing","Images/flowers_9919.png",NA,NA,NA,NA,13,"Early",1,0.298,"NF",4,0
"8969","5e7b6c8c669042176859d4c4","Prototype","Images/flowers_9999.png",NA,NA,NA,NA,14,"Early",1,0.281,"NF",7,0
"8970","5e7b6c8c669042176859d4c4","Exception","Images/flowers_1199.png",NA,NA,NA,NA,15,"Early",0,0.265,"NF",5,0
"8971","5e7b6c8c669042176859d4c4","Prototype","Images/flowers_1111.png",NA,NA,NA,NA,16,"Early",0,0.382,"NF",8,0
"8972","5e7b6c8c669042176859d4c4","Exception","Images/flowers_1199.png",NA,NA,NA,NA,17,"Early",1,0.298,"NF",6,0
"8973","5e7b6c8c669042176859d4c4","RuleFollowing","Images/flowers_9119.png",NA,NA,NA,NA,18,"Early",0,0.283,"NF",5,0
"8974","5e7b6c8c669042176859d4c4","Prototype","Images/flowers_1111.png",NA,NA,NA,NA,19,"Early",0,0.264,"NF",9,0
"8975","5e7b6c8c669042176859d4c4","Prototype","Images/flowers_9999.png",NA,NA,NA,NA,20,"Early",0,0.282,"NF",10,0
"8976","5e7b6c8c669042176859d4c4","RuleFollowing","Images/flowers_9919.png",NA,NA,NA,NA,21,"Early",0,0.264,"NF",6,0
"8977","5e7b6c8c669042176859d4c4","RuleFollowing","Images/flowers_9191.png",NA,NA,NA,NA,22,"Early",0,0.244,"NF",7,0
"8978","5e7b6c8c669042176859d4c4","Prototype","Images/flowers_9991.png",NA,NA,NA,NA,23,"Early",1,0.166,"NF",11,0
"8979","5e7b6c8c669042176859d4c4","Exception","Images/flowers_1991.png",NA,NA,NA,NA,24,"Early",0,0.231,"NF",7,0
"8980","5e7b6c8c669042176859d4c4","RuleFollowing","Images/flowers_9919.png",NA,NA,NA,NA,25,"Early",0,0.332,"NF",8,0
"8981","5e7b6c8c669042176859d4c4","Exception","Images/flowers_1199.png",NA,NA,NA,NA,26,"Early",0,0.283,"NF",8,0
"8982","5e7b6c8c669042176859d4c4","Exception","Images/flowers_1199.png",NA,NA,NA,NA,27,"Early",1,0.165,"NF",9,0
"8983","5e7b6c8c669042176859d4c4","Exception","Images/flowers_1991.png",NA,NA,NA,NA,28,"Early",0,0.249,"NF",10,0
"8984","5e7b6c8c669042176859d4c4","RuleFollowing","Images/flowers_9191.png",NA,NA,NA,NA,29,"Early",1,0.232,"NF",9,0
"8985","5e7b6c8c669042176859d4c4","Exception","Images/flowers_1991.png",NA,NA,NA,NA,30,"Early",0,0.165,"NF",11,0
"8986","5e7b6c8c669042176859d4c4","RuleFollowing","Images/flowers_1911.png",NA,NA,NA,NA,31,"Early",1,0.549,"NF",10,0
"8987","5e7b6c8c669042176859d4c4","RuleFollowing","Images/flowers_9191.png",NA,NA,NA,NA,34,"Early",0,0.198,"NF",12,0
"8988","5e7b6c8c669042176859d4c4","Prototype","Images/flowers_1119.png",NA,NA,NA,NA,37,"Early",1,0.315,"NF",12,0
"8989","5e7b6c8c669042176859d4c4","RuleFollowing","Images/flowers_9191.png",NA,NA,NA,NA,41,"Early",1,0.181,"NF",15,1
"8990","5e7b6c8c669042176859d4c4","RuleFollowing","Images/flowers_9119.png",NA,NA,NA,NA,42,"Early",1,0.215,"NF",16,1
"8991","5e7b6c8c669042176859d4c4","Exception","Images/flowers_1199.png",NA,NA,NA,NA,45,"Early",0,0.265,"NF",15,1
"8992","5e7b6c8c669042176859d4c4","Prototype","Images/flowers_9991.png",NA,NA,NA,NA,46,"Early",1,0.248,"NF",16,1
"8993","5e7b6c8c669042176859d4c4","Exception","Images/flowers_1991.png",NA,NA,NA,NA,47,"Early",0,0.365,"NF",16,1
"8994","5e7b6c8c669042176859d4c4","RuleFollowing","Images/flowers_9199.png",NA,NA,NA,NA,NA,"Early",NA,NA,"Memory",1,0
"8995","5e7b6c8c669042176859d4c4","Exception","Images/flowers_1991.png",NA,NA,NA,NA,NA,"Early",NA,NA,"Memory",1,0
"8996","5e7b6c8c669042176859d4c4","Prototype","Images/flowers_9999.png",NA,NA,NA,NA,NA,"Early",NA,NA,"Memory",2,0
"8997","5e7b6c8c669042176859d4c4","Exception","Images/flowers_1199.png",NA,NA,NA,NA,NA,"Early",NA,NA,"Memory",2,0
"8998","5e7b6c8c669042176859d4c4","Exception","Images/flowers_1999.png",NA,NA,NA,NA,NA,"Early",NA,NA,"Memory",3,0
"8999","5e7b6c8c669042176859d4c4","Exception","Images/flowers_1991.png",NA,NA,NA,NA,NA,"Early",NA,NA,"Memory",4,0
"9000","5e7b6c8c669042176859d4c4","RuleFollowing","Images/flowers_9119.png",NA,NA,NA,NA,NA,"Early",NA,NA,"Memory",2,0
"9001","5e7b6c8c669042176859d4c4","RuleFollowing","Images/flowers_9199.png",NA,NA,NA,NA,NA,"Early",NA,NA,"Memory",3,0
"9002","5e7b6c8c669042176859d4c4","Exception","Images/flowers_1191.png",NA,NA,NA,NA,NA,"Early",NA,NA,"Memory",5,0
"9003","5e7b6c8c669042176859d4c4","Exception","Images/flowers_1999.png",NA,NA,NA,NA,NA,"Early",NA,NA,"Memory",6,0
"9004","5e7b6c8c669042176859d4c4","Exception","Images/flowers_1199.png",NA,NA,NA,NA,NA,"Early",NA,NA,"Memory",7,0
"9005","5e7b6c8c669042176859d4c4","RuleFollowing","Images/flowers_1919.png",NA,NA,NA,NA,NA,"Early",NA,NA,"Memory",4,0
"9006","5e7b6c8c669042176859d4c4","RuleFollowing","Images/flowers_9111.png",NA,NA,NA,NA,NA,"Early",NA,NA,"Memory",5,0
"9007","5e7b6c8c669042176859d4c4","RuleFollowing","Images/flowers_9119.png",NA,NA,NA,NA,NA,"Early",NA,NA,"Memory",6,0
"9008","5e7b6c8c669042176859d4c4","Prototype","Images/flowers_9991.png",NA,NA,NA,NA,NA,"Early",NA,NA,"Memory",3,0
"9009","5e7b6c8c669042176859d4c4","RuleFollowing","Images/flowers_9911.png",NA,NA,NA,NA,NA,"Early",NA,NA,"Memory",7,0
"9010","5e7b6c8c669042176859d4c4","RuleFollowing","Images/flowers_9111.png",NA,NA,NA,NA,NA,"Early",NA,NA,"Memory",8,0
"9011","5e7b6c8c669042176859d4c4","RuleFollowing","Images/flowers_1911.png",NA,NA,NA,NA,NA,"Early",NA,NA,"Memory",9,0
"9012","5e7b6c8c669042176859d4c4","Exception","Images/flowers_1191.png",NA,NA,NA,NA,NA,"Early",NA,NA,"Memory",8,0
"9013","5e7b6c8c669042176859d4c4","RuleFollowing","Images/flowers_1911.png",NA,NA,NA,NA,NA,"Early",NA,NA,"Memory",10,0
"9014","5e7b6c8c669042176859d4c4","Prototype","Images/flowers_9999.png",NA,NA,NA,NA,NA,"Early",NA,NA,"Memory",4,0
"9015","5e7b6c8c669042176859d4c4","RuleFollowing","Images/flowers_9911.png",NA,NA,NA,NA,NA,"Early",NA,NA,"Memory",11,0
"9016","5e7b6c8c669042176859d4c4","RuleFollowing","Images/flowers_1919.png",NA,NA,NA,NA,NA,"Early",NA,NA,"Memory",12,0
"9017","5e80c717770c43000b151225","Prototype","Images/flowers_1119.png","0",0,1,1.047,NA,"Early",NA,NA,"Learn",1,0
"9018","5e80c717770c43000b151225","Prototype","Images/flowers_9999.png","0",1,1,0.927,NA,"Early",NA,NA,"Learn",2,0
"9019","5e80c717770c43000b151225","Prototype","Images/flowers_1111.png","0",2,1,1.438,NA,"Early",NA,NA,"Learn",3,0
"9020","5e80c717770c43000b151225","Prototype","Images/flowers_1111.png","0",3,1,1.447,NA,"Early",NA,NA,"Learn",4,0
"9021","5e80c717770c43000b151225","Prototype","Images/flowers_9991.png","0",4,1,0.673,NA,"Early",NA,NA,"Learn",5,0
"9022","5e80c717770c43000b151225","Prototype","Images/flowers_1119.png","0",5,1,1.229,NA,"Early",NA,NA,"Learn",6,0
"9023","5e80c717770c43000b151225","Prototype","Images/flowers_9991.png","0",6,1,1.129,NA,"Early",NA,NA,"Learn",7,0
"9024","5e80c717770c43000b151225","Prototype","Images/flowers_9999.png","0",7,1,0.797,NA,"Early",NA,NA,"Learn",8,0
"9025","5e80c717770c43000b151225","Prototype","Images/flowers_9991.png","0",8,1,0.63,NA,"Early",NA,NA,"Learn",9,0
"9026","5e80c717770c43000b151225","RuleFollowing","Images/flowers_9119.png","0",9,1,0.679,NA,"Early",NA,NA,"Learn",1,0
"9027","5e80c717770c43000b151225","RuleFollowing","Images/flowers_1911.png","0",10,0,0.865,NA,"Early",NA,NA,"Learn",2,0
"9028","5e80c717770c43000b151225","Prototype","Images/flowers_1119.png","0",11,1,0.947,NA,"Early",NA,NA,"Learn",10,0
"9029","5e80c717770c43000b151225","Exception","Images/flowers_1991.png","0",12,0,1.189,NA,"Early",NA,NA,"Learn",1,0
"9030","5e80c717770c43000b151225","RuleFollowing","Images/flowers_1911.png","0",13,1,0.53,NA,"Early",NA,NA,"Learn",3,0
"9031","5e80c717770c43000b151225","Prototype","Images/flowers_9999.png","0",14,1,1.047,NA,"Early",NA,NA,"Learn",11,0
"9032","5e80c717770c43000b151225","Exception","Images/flowers_1199.png","0",15,0,0.949,NA,"Early",NA,NA,"Learn",2,0
"9033","5e80c717770c43000b151225","Prototype","Images/flowers_9999.png","0",16,0,1.546,NA,"Early",NA,NA,"Learn",12,0
"9034","5e80c717770c43000b151225","Exception","Images/flowers_1991.png","0",17,0,1.662,NA,"Early",NA,NA,"Learn",3,0
"9035","5e80c717770c43000b151225","RuleFollowing","Images/flowers_1911.png","0",18,1,1.863,NA,"Early",NA,NA,"Learn",4,0
"9036","5e80c717770c43000b151225","RuleFollowing","Images/flowers_9919.png","0",19,1,1.238,NA,"Early",NA,NA,"Learn",5,0
"9037","5e80c717770c43000b151225","Prototype","Images/flowers_1111.png","0",20,1,0.779,NA,"Early",NA,NA,"Learn",13,1
"9038","5e80c717770c43000b151225","Exception","Images/flowers_1199.png","0",21,0,0.946,NA,"Early",NA,NA,"Learn",4,0
"9039","5e80c717770c43000b151225","Prototype","Images/flowers_9999.png","0",23,1,1.413,NA,"Early",NA,NA,"Learn",15,1
"9040","5e80c717770c43000b151225","RuleFollowing","Images/flowers_9119.png","0",24,0,1.08,NA,"Early",NA,NA,"Learn",6,0
"9041","5e80c717770c43000b151225","Prototype","Images/flowers_1119.png","0",26,1,0.98,NA,"Early",NA,NA,"Learn",16,1
"9042","5e80c717770c43000b151225","Exception","Images/flowers_1199.png","0",27,1,0.78,NA,"Early",NA,NA,"Learn",6,0
"9043","5e80c717770c43000b151225","Prototype","Images/flowers_1119.png","0",28,0,0.713,NA,"Early",NA,NA,"Learn",17,1
"9044","5e80c717770c43000b151225","RuleFollowing","Images/flowers_9919.png","0",29,0,0.763,NA,"Early",NA,NA,"Learn",7,0
"9045","5e80c717770c43000b151225","Prototype","Images/flowers_1111.png","0",30,0,0.729,NA,"Early",NA,NA,"Learn",18,1
"9046","5e80c717770c43000b151225","RuleFollowing","Images/flowers_9919.png","0",31,1,0.88,NA,"Early",NA,NA,"Learn",8,0
"9047","5e80c717770c43000b151225","Exception","Images/flowers_1199.png","0",32,0,0.579,NA,"Early",NA,NA,"Learn",7,0
"9048","5e80c717770c43000b151225","Prototype","Images/flowers_1119.png","0",33,1,1.811,NA,"Early",NA,NA,"Learn",19,1
"9049","5e80c717770c43000b151225","Exception","Images/flowers_1991.png","0",34,1,1.462,NA,"Early",NA,NA,"Learn",8,0
"9050","5e80c717770c43000b151225","RuleFollowing","Images/flowers_9191.png","0",35,1,0.549,NA,"Early",NA,NA,"Learn",9,0
"9051","5e80c717770c43000b151225","Prototype","Images/flowers_9999.png","0",36,1,0.629,NA,"Early",NA,NA,"Learn",20,1
"9052","5e80c717770c43000b151225","Exception","Images/flowers_1991.png","0",37,1,0.63,NA,"Early",NA,NA,"Learn",9,0
"9053","5e80c717770c43000b151225","RuleFollowing","Images/flowers_9191.png","0",38,1,0.713,NA,"Early",NA,NA,"Learn",10,0
"9054","5e80c717770c43000b151225","Prototype","Images/flowers_9991.png","0",39,1,0.657,NA,"Early",NA,NA,"Learn",21,1
"9055","5e80c717770c43000b151225","Exception","Images/flowers_1199.png","0",40,0,0.679,NA,"Early",NA,NA,"Learn",10,0
"9056","5e80c717770c43000b151225","Prototype","Images/flowers_9991.png","0",41,1,0.746,NA,"Early",NA,NA,"Learn",22,1
"9057","5e80c717770c43000b151225","RuleFollowing","Images/flowers_9119.png","0",42,0,0.913,NA,"Early",NA,NA,"Learn",11,0
"9058","5e80c717770c43000b151225","RuleFollowing","Images/flowers_9191.png","0",43,0,0.697,NA,"Early",NA,NA,"Learn",12,0
"9059","5e80c717770c43000b151225","Exception","Images/flowers_1991.png","0",44,0,0.83,NA,"Early",NA,NA,"Learn",11,0
"9060","5e80c717770c43000b151225","Prototype","Images/flowers_1111.png","0",45,1,0.913,NA,"Early",NA,NA,"Learn",23,1
"9061","5e80c717770c43000b151225","Exception","Images/flowers_1991.png","0",46,1,0.814,NA,"Early",NA,NA,"Learn",12,0
"9062","5e80c717770c43000b151225","Prototype","Images/flowers_9991.png","0",47,1,0.596,NA,"Early",NA,NA,"Learn",24,1
"9063","5e80c717770c43000b151225","Prototype","Images/flowers_1111.png","1",0,1,1.246,NA,"Early",NA,NA,"Learn",25,2
"9064","5e80c717770c43000b151225","Prototype","Images/flowers_1119.png","1",1,1,1.063,NA,"Early",NA,NA,"Learn",26,2
"9065","5e80c717770c43000b151225","Exception","Images/flowers_1199.png","1",2,1,0.745,NA,"Early",NA,NA,"Learn",13,1
"9066","5e80c717770c43000b151225","Prototype","Images/flowers_9999.png","1",3,1,0.68,NA,"Early",NA,NA,"Learn",27,2
"9067","5e80c717770c43000b151225","Prototype","Images/flowers_1119.png","1",4,1,0.746,NA,"Early",NA,NA,"Learn",28,2
"9068","5e80c717770c43000b151225","RuleFollowing","Images/flowers_9191.png","1",5,1,0.563,NA,"Early",NA,NA,"Learn",13,1
"9069","5e80c717770c43000b151225","RuleFollowing","Images/flowers_9119.png","1",7,1,1.064,NA,"Early",NA,NA,"Learn",14,1
"9070","5e80c717770c43000b151225","Prototype","Images/flowers_9999.png","1",8,0,0.862,NA,"Early",NA,NA,"Learn",30,2
"9071","5e80c717770c43000b151225","RuleFollowing","Images/flowers_1911.png","1",9,0,1.006,NA,"Early",NA,NA,"Learn",15,1
"9072","5e80c717770c43000b151225","Exception","Images/flowers_1991.png","1",10,1,0.696,NA,"Early",NA,NA,"Learn",14,1
"9073","5e80c717770c43000b151225","Exception","Images/flowers_1991.png","1",11,0,0.845,NA,"Early",NA,NA,"Learn",15,1
"9074","5e80c717770c43000b151225","Prototype","Images/flowers_1119.png","1",12,1,0.663,NA,"Early",NA,NA,"Learn",31,2
"9075","5e80c717770c43000b151225","Prototype","Images/flowers_9991.png","1",13,1,0.695,NA,"Early",NA,NA,"Learn",32,2
"9076","5e80c717770c43000b151225","Prototype","Images/flowers_1111.png","1",14,1,0.746,NA,"Early",NA,NA,"Learn",33,2
"9077","5e80c717770c43000b151225","Prototype","Images/flowers_9991.png","1",15,1,0.696,NA,"Early",NA,NA,"Learn",34,2
"9078","5e80c717770c43000b151225","RuleFollowing","Images/flowers_1911.png","1",16,1,0.746,NA,"Early",NA,NA,"Learn",16,1
"9079","5e80c717770c43000b151225","RuleFollowing","Images/flowers_9191.png","1",17,1,0.979,NA,"Early",NA,NA,"Learn",17,1
"9080","5e80c717770c43000b151225","Prototype","Images/flowers_9991.png","1",18,1,0.88,NA,"Early",NA,NA,"Learn",35,2
"9081","5e80c717770c43000b151225","Prototype","Images/flowers_1111.png","1",19,1,0.712,NA,"Early",NA,NA,"Learn",36,2
"9082","5e80c717770c43000b151225","Prototype","Images/flowers_9999.png","1",20,1,0.695,NA,"Early",NA,NA,"Learn",37,3
"9083","5e80c717770c43000b151225","Exception","Images/flowers_1199.png","1",21,0,0.48,NA,"Early",NA,NA,"Learn",16,1
"9084","5e80c717770c43000b151225","Prototype","Images/flowers_1119.png","1",22,1,0.829,NA,"Early",NA,NA,"Learn",38,3
"9085","5e80c717770c43000b151225","RuleFollowing","Images/flowers_9919.png","1",23,1,1.386,NA,"Early",NA,NA,"Learn",18,1
"9086","5e80c717770c43000b151225","Prototype","Images/flowers_9999.png","1",24,1,0.846,NA,"Early",NA,NA,"Learn",39,3
"9087","5e80c717770c43000b151225","Exception","Images/flowers_1199.png","1",25,0,0.646,NA,"Early",NA,NA,"Learn",17,1
"9088","5e80c717770c43000b151225","Exception","Images/flowers_1991.png","1",26,0,1.08,NA,"Early",NA,NA,"Learn",18,1
"9089","5e80c717770c43000b151225","Prototype","Images/flowers_1111.png","1",27,1,0.763,NA,"Early",NA,NA,"Learn",40,3
"9090","5e80c717770c43000b151225","Prototype","Images/flowers_1111.png","1",28,1,0.812,NA,"Early",NA,NA,"Learn",41,3
"9091","5e80c717770c43000b151225","Prototype","Images/flowers_9999.png","1",29,1,0.647,NA,"Early",NA,NA,"Learn",42,3
"9092","5e80c717770c43000b151225","Exception","Images/flowers_1199.png","1",30,0,0.58,NA,"Early",NA,NA,"Learn",19,1
"9093","5e80c717770c43000b151225","RuleFollowing","Images/flowers_1911.png","1",31,1,0.697,NA,"Early",NA,NA,"Learn",19,1
"9094","5e80c717770c43000b151225","RuleFollowing","Images/flowers_9919.png","1",32,1,0.863,NA,"Early",NA,NA,"Learn",20,1
"9095","5e80c717770c43000b151225","RuleFollowing","Images/flowers_9119.png","1",33,1,0.589,NA,"Early",NA,NA,"Learn",21,1
"9096","5e80c717770c43000b151225","Prototype","Images/flowers_9991.png","1",34,0,0.762,NA,"Early",NA,NA,"Learn",43,3
"9097","5e80c717770c43000b151225","Exception","Images/flowers_1199.png","1",35,0,0.63,NA,"Early",NA,NA,"Learn",20,1
"9098","5e80c717770c43000b151225","Exception","Images/flowers_1199.png","1",36,0,1.347,NA,"Early",NA,NA,"Learn",21,1
"9099","5e80c717770c43000b151225","Prototype","Images/flowers_9991.png","1",37,1,1.479,NA,"Early",NA,NA,"Learn",44,3
"9100","5e80c717770c43000b151225","RuleFollowing","Images/flowers_9119.png","1",38,1,0.829,NA,"Early",NA,NA,"Learn",22,1
"9101","5e80c717770c43000b151225","Prototype","Images/flowers_1119.png","1",39,0,0.88,NA,"Early",NA,NA,"Learn",45,3
"9102","5e80c717770c43000b151225","RuleFollowing","Images/flowers_9191.png","1",40,0,0.605,NA,"Early",NA,NA,"Learn",23,1
"9103","5e80c717770c43000b151225","RuleFollowing","Images/flowers_9919.png","1",41,1,0.863,NA,"Early",NA,NA,"Learn",24,1
"9104","5e80c717770c43000b151225","Exception","Images/flowers_1991.png","1",42,0,0.527,NA,"Early",NA,NA,"Learn",22,1
"9105","5e80c717770c43000b151225","Exception","Images/flowers_1991.png","1",43,1,0.576,NA,"Early",NA,NA,"Learn",23,1
"9106","5e80c717770c43000b151225","Prototype","Images/flowers_1119.png","1",44,0,0.913,NA,"Early",NA,NA,"Learn",46,3
"9107","5e80c717770c43000b151225","Prototype","Images/flowers_1111.png","1",45,1,0.846,NA,"Early",NA,NA,"Learn",47,3
"9108","5e80c717770c43000b151225","Exception","Images/flowers_1991.png","1",46,1,0.846,NA,"Early",NA,NA,"Learn",24,1
"9109","5e80c717770c43000b151225","Prototype","Images/flowers_9999.png","1",47,1,0.629,NA,"Early",NA,NA,"Learn",48,3
"9110","5e80c717770c43000b151225","Prototype","Images/flowers_1111.png","2",0,1,1.779,NA,"Early",NA,NA,"Learn",49,4
"9111","5e80c717770c43000b151225","Prototype","Images/flowers_9999.png","2",1,1,1.312,NA,"Early",NA,NA,"Learn",50,4
"9112","5e80c717770c43000b151225","Prototype","Images/flowers_1119.png","2",2,1,0.53,NA,"Early",NA,NA,"Learn",51,4
"9113","5e80c717770c43000b151225","Exception","Images/flowers_1991.png","2",3,1,0.763,NA,"Early",NA,NA,"Learn",25,2
"9114","5e80c717770c43000b151225","Prototype","Images/flowers_1111.png","2",4,1,0.579,NA,"Early",NA,NA,"Learn",52,4
"9115","5e80c717770c43000b151225","Prototype","Images/flowers_9991.png","2",5,1,0.713,NA,"Early",NA,NA,"Learn",53,4
"9116","5e80c717770c43000b151225","Prototype","Images/flowers_9999.png","2",6,1,0.664,NA,"Early",NA,NA,"Learn",54,4
"9117","5e80c717770c43000b151225","RuleFollowing","Images/flowers_9191.png","2",7,0,0.596,NA,"Early",NA,NA,"Learn",25,2
"9118","5e80c717770c43000b151225","Prototype","Images/flowers_1119.png","2",8,1,0.729,NA,"Early",NA,NA,"Learn",55,4
"9119","5e80c717770c43000b151225","Exception","Images/flowers_1991.png","2",9,0,0.78,NA,"Early",NA,NA,"Learn",26,2
"9120","5e80c717770c43000b151225","RuleFollowing","Images/flowers_9191.png","2",10,1,1.297,NA,"Early",NA,NA,"Learn",26,2
"9121","5e80c717770c43000b151225","Exception","Images/flowers_1199.png","2",11,0,0.605,NA,"Early",NA,NA,"Learn",27,2
"9122","5e80c717770c43000b151225","RuleFollowing","Images/flowers_9119.png","2",12,1,0.808,NA,"Early",NA,NA,"Learn",27,2
"9123","5e80c717770c43000b151225","Prototype","Images/flowers_9999.png","2",13,1,0.713,NA,"Early",NA,NA,"Learn",56,4
"9124","5e80c717770c43000b151225","Exception","Images/flowers_1199.png","2",14,0,0.596,NA,"Early",NA,NA,"Learn",28,2
"9125","5e80c717770c43000b151225","RuleFollowing","Images/flowers_9119.png","2",15,1,0.762,NA,"Early",NA,NA,"Learn",28,2
"9126","5e80c717770c43000b151225","RuleFollowing","Images/flowers_9919.png","2",16,1,0.673,NA,"Early",NA,NA,"Learn",29,2
"9127","5e80c717770c43000b151225","Prototype","Images/flowers_1119.png","2",17,1,0.529,NA,"Early",NA,NA,"Learn",57,4
"9128","5e80c717770c43000b151225","RuleFollowing","Images/flowers_1911.png","2",18,1,0.773,NA,"Early",NA,NA,"Learn",30,2
"9129","5e80c717770c43000b151225","Prototype","Images/flowers_9999.png","2",19,1,0.562,NA,"Early",NA,NA,"Learn",58,4
"9130","5e80c717770c43000b151225","Prototype","Images/flowers_1111.png","2",20,1,0.647,NA,"Early",NA,NA,"Learn",59,4
"9131","5e80c717770c43000b151225","Exception","Images/flowers_1199.png","2",21,1,1.427,NA,"Early",NA,NA,"Learn",29,2
"9132","5e80c717770c43000b151225","Prototype","Images/flowers_9991.png","2",22,1,0.746,NA,"Early",NA,NA,"Learn",60,4
"9133","5e80c717770c43000b151225","Prototype","Images/flowers_9999.png","2",23,1,0.729,NA,"Early",NA,NA,"Learn",61,5
"9134","5e80c717770c43000b151225","RuleFollowing","Images/flowers_9191.png","2",24,0,0.713,NA,"Early",NA,NA,"Learn",31,2
"9135","5e80c717770c43000b151225","Prototype","Images/flowers_9991.png","2",25,1,0.929,NA,"Early",NA,NA,"Learn",62,5
"9136","5e80c717770c43000b151225","RuleFollowing","Images/flowers_9919.png","2",26,1,0.695,NA,"Early",NA,NA,"Learn",32,2
"9137","5e80c717770c43000b151225","Exception","Images/flowers_1991.png","2",28,0,0.605,NA,"Early",NA,NA,"Learn",30,2
"9138","5e80c717770c43000b151225","RuleFollowing","Images/flowers_1911.png","2",29,0,0.695,NA,"Early",NA,NA,"Learn",33,2
"9139","5e80c717770c43000b151225","Prototype","Images/flowers_1111.png","2",30,1,0.563,NA,"Early",NA,NA,"Learn",64,5
"9140","5e80c717770c43000b151225","Exception","Images/flowers_1991.png","2",31,0,0.779,NA,"Early",NA,NA,"Learn",31,2
"9141","5e80c717770c43000b151225","Prototype","Images/flowers_9991.png","2",32,1,0.796,NA,"Early",NA,NA,"Learn",65,5
"9142","5e80c717770c43000b151225","Exception","Images/flowers_1199.png","2",33,0,0.564,NA,"Early",NA,NA,"Learn",32,2
"9143","5e80c717770c43000b151225","Exception","Images/flowers_1199.png","2",34,0,0.88,NA,"Early",NA,NA,"Learn",33,2
"9144","5e80c717770c43000b151225","Prototype","Images/flowers_1119.png","2",35,1,0.796,NA,"Early",NA,NA,"Learn",66,5
"9145","5e80c717770c43000b151225","Exception","Images/flowers_1991.png","2",36,0,0.496,NA,"Early",NA,NA,"Learn",34,2
"9146","5e80c717770c43000b151225","Prototype","Images/flowers_1119.png","2",37,1,0.713,NA,"Early",NA,NA,"Learn",67,5
"9147","5e80c717770c43000b151225","Prototype","Images/flowers_9999.png","2",38,1,0.747,NA,"Early",NA,NA,"Learn",68,5
"9148","5e80c717770c43000b151225","Exception","Images/flowers_1199.png","2",39,0,0.663,NA,"Early",NA,NA,"Learn",35,2
